"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-09-22 ~ 2025-09-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 용인시 수지구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"2618","경기도 용인시 수지구 죽전동","883-1","0883","0001","죽전아이뷰","84.8950","202505","14","68,500","102","6","개인","개인","1999","현암로 3","-","중개거래","경기 용인시 수지구","25.08.21"
"2619","경기도 용인시 수지구 풍덕천동","1027","1027","0000","신정마을진흥","84.9900","202505","14","71,500","624","2","개인","개인","1999","풍덕천로 19","-","중개거래","경기 용인시 수지구","25.09.05"
"2620","경기도 용인시 수지구 풍덕천동","1104","1104","0000","용인수지신정마을9단지","49.2600","202505","14","67,000","905","6","개인","개인","2000","풍덕천로 76","-","중개거래","경기 용인시 수지구","25.06.26"
"2621","경기도 용인시 수지구 풍덕천동","1018","1018","0000","신정마을임광","101.6470","202505","14","99,500","301","14","개인","개인","2000","정평로 73","-","중개거래","경기 용인시 수지구","25.07.29"
"2622","경기도 용인시 수지구 풍덕천동","692","0692","0000","보원","59.7210","202505","14","51,000","105","4","개인","개인","1994","수풍로 16","-","중개거래","경기 용인시 수지구","25.07.04"
"2623","경기도 용인시 수지구 상현동","1099","1099","0000","심곡마을광교힐스테이트","134.7183","202505","14","106,750","-","10","개인","개인","2009","수지로 75","-","중개거래","경기 용인시 수지구","-"
"2624","경기도 용인시 수지구 상현동","1134","1134","0000","광교자이더클래스","59.9020","202505","14","107,000","4209","4","개인","개인","2012","광교마을로 62","-","중개거래","경기 용인시 기흥구, 경기 용인시 수지구","25.07.25"
"2625","경기도 용인시 수지구 상현동","1134","1134","0000","광교자이더클래스","84.9870","202505","14","127,800","4205","18","개인","개인","2012","광교마을로 62","-","중개거래","경기 용인시 기흥구, 경기 용인시 수지구","25.08.06"
"2626","경기도 용인시 수지구 상현동","1206","1206","0000","포레나 광교상현","84.9133","202505","14","82,000","105동","6","개인","개인","2018","수지로 17","-","중개거래","경기 용인시 수지구","25.07.28"
"2627","경기도 용인시 수지구 상현동","843","0843","0000","상현현대성우5차","138.8476","202505","14","80,000","102","1","개인","개인","2003","상현로 119-6","-","중개거래","경기 용인시 수지구","25.08.28"
"2628","경기도 용인시 수지구 상현동","843","0843","0000","상현현대성우5차","138.8476","202505","14","80,000","102","1","개인","개인","2003","상현로 119-6","-","중개거래","경기 용인시 수지구","25.08.28"
"2629","경기도 용인시 수지구 상현동","1","0001","0000","성복역리버파크","59.7600","202505","14","59,700","-","13","개인","개인","1998","포은대로 298","-","중개거래","경기 용인시 수지구","-"
"2630","경기도 용인시 수지구 상현동","99","0099","0000","벽산블루밍","127.4700","202505","14","69,500","-","3","개인","개인","1998","수지로 68","-","중개거래","경기 용인시 수지구","-"
"2631","경기도 용인시 수지구 상현동","857","0857","0000","성복역아이파크","116.7301","202505","14","87,000","1003","9","개인","개인","2002","상현로 142","-","중개거래","경기 용인시 수지구","25.08.01"
"2632","경기도 용인시 수지구 죽전동","1165","1165","0000","새터마을죽전힐스테이트","84.9959","202505","14","73,000","708","20","개인","개인","2004","현암로125번길 11","-","중개거래","경기 용인시 수지구, 서울 강남구","25.08.19"
"2633","경기도 용인시 수지구 동천동","176-1","0176","0001","수지2풍림","59.9400","202505","14","54,100","201","2","개인","개인","1998","동천로 18","-","중개거래","경기 용인시 수지구","25.08.11"
"2634","경기도 용인시 수지구 성복동","155","0155","0000","성동마을엘지빌리지1차","244.6630","202505","14","121,000","106","2","개인","개인","2001","성복2로 86","-","중개거래","경기 용인시 수지구","25.06.27"
"2635","경기도 용인시 수지구 신봉동","870","0870","0000","신봉마을엘지빌리지5차(A)","164.5170","202505","14","84,000","516","20","개인","개인","2002","신봉1로 112-2","-","중개거래","경기 용인시 수지구","25.07.25"
"2636","경기도 용인시 수지구 신봉동","870","0870","0000","신봉마을엘지빌리지5차(A)","210.9530","202505","14","91,000","510","3","개인","개인","2002","신봉1로 112-2","-","중개거래","경기 용인시 수지구","25.07.17"
"2637","경기도 용인시 수지구 신봉동","965","0965","0000","수지신봉동도센트리움","69.7900","202505","14","57,700","102동","21","개인","개인","2019","신봉3로 6","-","중개거래","경기 용인시 수지구","25.07.15"
"2638","경기도 용인시 수지구 성복동","771","0771","0000","버들치마을성복힐스테이트1차","134.8590","202505","14","96,500","112","5","개인","개인","2011","성복1로 91","-","중개거래","경기 용인시 수지구","25.07.28"
"2639","경기도 용인시 수지구 죽전동","952","0952","0000","벽산블루밍4단지","84.8000","202505","14","79,500","401","3","개인","개인","1999","용구대로2801번길 41","-","중개거래","경기 용인시 수지구","25.06.27"
"2640","경기도 용인시 수지구 죽전동","172-1","0172","0001","용인죽전동부센트레빌","84.9900","202505","14","54,700","104","5","개인","개인","1998","대지로 139","-","중개거래","경기 용인시 수지구","25.08.25"
"2641","경기도 용인시 수지구 죽전동","883-1","0883","0001","죽전아이뷰","84.8950","202505","14","68,500","102","6","개인","개인","1999","현암로 3","-","중개거래","경기 용인시 수지구","25.08.21"
"2642","경기도 용인시 수지구 죽전동","501","0501","0000","동성1차","84.9700","202505","13","68,900","105","7","개인","개인","1997","용구대로 2742","-","중개거래","경기 용인시 수지구","25.09.08"
"2643","경기도 용인시 수지구 풍덕천동","693","0693","0000","삼성1","99.9000","202505","13","83,000","105","12","개인","개인","1994","수풍로 13","-","중개거래","경기 용인시 수지구","25.07.08"
"2644","경기도 용인시 수지구 풍덕천동","1065","1065","0000","신정마을주공1","59.3900","202505","13","83,000","111","20","개인","개인","2000","풍덕천로 91","-","중개거래","경기 용인시 수지구","25.06.30"
"2645","경기도 용인시 수지구 풍덕천동","1065","1065","0000","신정마을주공1","59.3900","202505","13","83,000","111","20","개인","개인","2000","풍덕천로 91","-","중개거래","경기 용인시 수지구","25.06.30"
"2646","경기도 용인시 수지구 풍덕천동","664","0664","0000","풍림아파트","59.7600","202505","13","46,300","105","10","개인","개인","1994","문인로 59","-","중개거래","경기 용인시 수지구","25.06.05"
"2647","경기도 용인시 수지구 풍덕천동","700-1","0700","0001","현대","60.0300","202505","13","71,400","101","12","개인","개인","1994","수지로342번길 18","-","중개거래","경기 용인시 수지구","25.08.14"
"2648","경기도 용인시 수지구 상현동","866","0866","0000","광교상떼빌파크뷰","106.5200","202505","13","76,000","4805동","17","개인","개인","2003","상현로 30-10","-","중개거래","경기 용인시 수지구","25.06.17"
"2649","경기도 용인시 수지구 상현동","866","0866","0000","광교상떼빌파크뷰","134.4429","202505","13","85,000","4801동","17","개인","개인","2002","상현로 30-10","-","중개거래","경기 용인시 수지구","25.07.31"
"2650","경기도 용인시 수지구 상현동","85-6","0085","0006","서원마을현대홈타운","84.8518","202505","13","73,500","201","10","개인","개인","2001","포은대로 231","-","중개거래","경기 용인시 수지구","25.09.05"
"2651","경기도 용인시 수지구 상현동","851","0851","0000","상현마을현대성우1차","84.7329","202505","13","69,300","296","16","개인","개인","2001","상현로 100","-","중개거래","경기 용인시 수지구","25.09.16"
"2652","경기도 용인시 수지구 상현동","831","0831","0000","광교쌍용포레듀엔(2-C)","84.8490","202505","13","66,000","4934동","10","개인","개인","2001","상현로 30-9","-","중개거래","경기 용인시 수지구","25.08.20"
"2653","경기도 용인시 수지구 상현동","869","0869","0000","만현마을9단지엘지자이","84.7831","202505","13","65,500","909","8","개인","개인","2003","만현로133번길 33","-","중개거래","경기 용인시 수지구","25.09.03"
"2654","경기도 용인시 수지구 상현동","1201","1201","0000","용인수지휴엔하임","59.8750","202505","13","59,800","-","3","개인","개인","2016","상현로 152","20250516","중개거래","경기 성남시 수정구","-"
"2655","경기도 용인시 수지구 상현동","1113","1113","0000","광교더힐","84.8000","202505","13","102,500","-","5","개인","개인","2014","광교마을로 11","-","중개거래","경기 성남시 분당구, 경기 용인시 수지구","-"
"2656","경기도 용인시 수지구 상현동","842","0842","0000","상현마을수지센트럴아이파크","101.9783","202505","13","92,000","107","8","개인","개인","2006","상현로 101","-","중개거래","경기 용인시 수지구","25.08.13"
"2657","경기도 용인시 수지구 동천동","862","0862","0000","동천마을현대홈타운2차","84.9750","202505","13","74,000","201","2","개인","개인","2002","동천로63번길 10","-","중개거래","경기 용인시 수지구","25.06.24"
"2658","경기도 용인시 수지구 동천동","935","0935","0000","래미안이스트팰리스1단지","117.5300","202505","13","117,000","1105","3","개인","개인","2010","동천로153번길 7","-","중개거래","경기 용인시 수지구","25.09.03"
"2659","경기도 용인시 수지구 성복동","767","0767","0000","버들치마을성복자이2차","101.9540","202505","13","86,000","206","17","개인","개인","2010","성복2로 251","-","중개거래","경기 수원시 영통구, 경기 용인시 수지구","25.05.30"
"2660","경기도 용인시 수지구 성복동","819","0819","0000","성복역롯데캐슬클라시엘","116.9300","202505","13","128,000","207","16","개인","개인","2021","성복1로 35","-","중개거래","경기 용인시 수지구","25.08.08"
"2661","경기도 용인시 수지구 죽전동","1261","1261","0000","도담마을우미린","59.9864","202505","13","55,500","-","18","개인","법인","2004","푸른솔로 88","-","중개거래","경기 용인시 수지구","-"
"2662","경기도 용인시 수지구 죽전동","89-1","0089","0001","죽전현대1차","114.8300","202505","13","59,900","103","5","개인","개인","1999","죽전로 244","-","중개거래","경기 용인시 수지구","25.07.28"
"2663","경기도 용인시 수지구 죽전동","89-1","0089","0001","죽전현대1차","114.8300","202505","13","59,000","103","3","개인","개인","1999","죽전로 244","-","중개거래","경기 용인시 수지구","25.08.14"
"2664","경기도 용인시 수지구 죽전동","89-1","0089","0001","죽전현대1차","114.8300","202505","13","59,000","103","3","개인","개인","1999","죽전로 244","-","중개거래","경기 용인시 수지구","25.08.14"
"2665","경기도 용인시 수지구 신봉동","905","0905","0000","우남퍼스트빌","39.5619","202505","13","37,800","507","15","개인","개인","2004","신봉1로 27","-","중개거래","경기 용인시 수지구, 서울 송파구","25.06.20"
"2666","경기도 용인시 수지구 신봉동","1034","1034","0000","수지스카이뷰푸르지오","84.0800","202505","13","77,500","101동","38","개인","개인","2022","신봉3로7번길 31","-","중개거래","경기 용인시 수지구","25.06.20"
"2667","경기도 용인시 수지구 죽전동","1003-8","1003","0008","현암마을동성2차","84.9900","202505","12","67,000","-","2","개인","개인","1999","용구대로 2720","20250514","중개거래","경기 용인시 수지구","-"
"2668","경기도 용인시 수지구 상현동","85-6","0085","0006","서원마을현대홈타운","84.8518","202505","12","76,200","205","14","개인","개인","2001","포은대로 231","-","중개거래","경기 용인시 수지구","25.06.09"
